id_node1,id_node2,distance_km,time_h
8b228eb029,13ffc02990,234.74090974905977,2.6082323305451087
8b228eb029,166438f590,102.51364937307603,1.1390405485897337
8b228eb029,99e076ff71,133.0599696723994,1.4784441074711046
8b228eb029,9658cb58c7,75.64567936944874,0.8405075485494304
8b228eb029,0dde5e2a00,44.17251324568367,0.49080570272981855
8b228eb029,0958251aaf,101.98036791834522,1.1331151990927246
8b228eb029,150feca7f8,55.23545601463259,0.6137272890514732
8b228eb029,8b3e9cead9,197.89069610410812,2.198785512267868
8b228eb029,1a8c4eb49e,189.89301307853808,2.109922367539312
8b228eb029,6b934f26b5,196.36266446106865,2.1818073829007627
8b228eb029,29f7724804,212.04855822697178,2.3560950914107974
8b228eb029,dda26e4012,120.55109973873871,1.3394566637637635
8b228eb029,7af18c173a,140.66432157100368,1.5629369063444853
8b228eb029,9b9d52cdcb,125.40072948157683,1.393341438684187
8b228eb029,9f3155a07f,104.76158908480366,1.1640176564978184
3ed9a74f6e,311ee22564,341.0329424929355,3.789254916588172
3ed9a74f6e,554486b5c7,294.05658488254176,3.2672953875837973
3ed9a74f6e,56454e0225,300.7105580157297,3.3412284223969966
3ed9a74f6e,aa5ddefc7a,379.1870186462792,4.213189096069769
3ed9a74f6e,f6041a534f,207.5025625797206,2.3055840286635623
3ed9a74f6e,296bb6692f,244.10646847236274,2.7122940941373637
3ed9a74f6e,abceefbff0,268.13433565044755,2.979270396116084
3ed9a74f6e,0ccff6ab6f,276.3958997303192,3.071065552559102
3ed9a74f6e,7f25585156,347.30925816212755,3.8589917573569728
3ed9a74f6e,a6fd751fe9,308.1220322663894,3.4235781362932154
3ed9a74f6e,c0bf4ab462,314.60899645565746,3.4956555161739717
3ed9a74f6e,f1c40e18c2,359.1305304602639,3.990339227336266
3ed9a74f6e,f516d681ee,546.8544914210247,6.076161015789164
3ed9a74f6e,242ba064ff,229.8676259423642,2.5540847326929357
3ed9a74f6e,3866f92033,242.86517731968016,2.6985019702186683
3ed9a74f6e,bd1ede9d08,299.0475707739361,3.322750786377068
3ed9a74f6e,c3066f90f7,203.52356051827573,2.2613728946475082
3ed9a74f6e,82e059b83c,261.16899256578284,2.901877695175365
3ed9a74f6e,b808ed5f1c,349.3756111554297,3.88195123506033
3ed9a74f6e,8eac17f437,225.0580498696231,2.5006449985513677
3ed9a74f6e,e1da0b42ae,360.3521819972484,4.00391313330276
3ed9a74f6e,b4c56c69a4,179.54473083091125,1.9949414536767915
3ed9a74f6e,d8e6d4447c,169.84885690855197,1.887209521206133
3ed9a74f6e,783edd415d,357.21069373188203,3.9690077081320227
3ed9a74f6e,c98ff95121,517.9310077936043,5.754788975484492
3ed9a74f6e,4148bc9518,155.1754927708942,1.7241721418988245
3ed9a74f6e,603762453b,545.9874320246,6.066527022495555
3ed9a74f6e,54f51d573e,305.47159170783425,3.394128796753714
3ed9a74f6e,0dce71648d,323.7267921002779,3.5969643566697544
3ed9a74f6e,32c67a9415,166.3034989379383,1.847816654865981
3ed9a74f6e,32ec0c2ef9,256.32317186622157,2.8480352429580176
3ed9a74f6e,0fad3930c1,149.54517948617732,1.6616131054019703
3ed9a74f6e,514ae0f038,319.51922846919837,3.5502136496577594
3ed9a74f6e,37e5a68ed5,409.6625808791105,4.551806454212339
3ed9a74f6e,7fdb7f4529,315.1899318264952,3.502110353627724
3ed9a74f6e,b4760eab05,296.5911308322701,3.2954570092474453
3ed9a74f6e,6131d6163c,209.27519602521238,2.325279955835693
3ed9a74f6e,f30f4c040d,222.0650364697913,2.4673892941087923
3ed9a74f6e,7f15f38d75,246.34677981691576,2.737186442410175
