id_node1,id_node2,distance_km,time_h
19d5d97b5e,5d01947735,236.65,2.63
19d5d97b5e,1aed189151,289.78,3.22
19d5d97b5e,1ea179db6e,288.19,3.2
19d5d97b5e,69dfc2f4c6,231.72,2.57
19d5d97b5e,b204986e97,372.42,4.14
19d5d97b5e,449532c12a,326.41,3.63
19d5d97b5e,b1dbe52773,206.36,2.29
19d5d97b5e,5aa18783d9,361.39,4.02
19d5d97b5e,d7a7f5f186,310.83,3.45
19d5d97b5e,a4b4269028,189.74,2.11
19d5d97b5e,4f29488858,169.73,1.89
19d5d97b5e,dc68d61efe,103.91,1.15
19d5d97b5e,ab3aa544bb,58.87,0.65
19d5d97b5e,cdb82c173e,687.64,7.64
19d5d97b5e,1afc5769de,129.0,1.43
19d5d97b5e,aace534141,146.45,1.63
19d5d97b5e,ba22951abf,191.44,2.13
19d5d97b5e,76842b6054,79.65,0.89
19d5d97b5e,96938eb81c,191.49,2.13
19d5d97b5e,a65fbc4ab8,588.4,6.54
19d5d97b5e,7f694862c1,272.3,3.03
19d5d97b5e,c07d769be6,236.93,2.63
19d5d97b5e,e543fa995c,144.21,1.6
19d5d97b5e,8a1bb7feec,194.08,2.16
19d5d97b5e,d58d68833e,168.78,1.88
19d5d97b5e,d8cc4bb419,198.38,2.2
19d5d97b5e,299e7a18cb,117.82,1.31
19d5d97b5e,49b4f34ea9,168.05,1.87
19d5d97b5e,a3a9e10564,250.59,2.78
19d5d97b5e,63c4c4f3d9,213.98,2.38
19d5d97b5e,af421d3b60,123.09,1.37
19d5d97b5e,8306cc8e30,295.76,3.29
19d5d97b5e,598f6b1ff7,83.06,0.92
19d5d97b5e,abce769cab,230.99,2.57
19d5d97b5e,98754995a6,259.67,2.89
19d5d97b5e,33e177c42e,122.87,1.37
19d5d97b5e,ad71836e91,309.77,3.44
19d5d97b5e,a6c2fe526b,287.9,3.2
19d5d97b5e,1dfb6be4dc,293.58,3.26
19d5d97b5e,a43706005a,50.09,0.56
19d5d97b5e,b0ab1673fb,265.61,2.95
19d5d97b5e,b82e1d1c74,97.7,1.09
19d5d97b5e,b2de859bf8,310.39,3.45
19d5d97b5e,f183432985,120.5,1.34
19d5d97b5e,c6f610746c,174.78,1.94
19d5d97b5e,167d5c6c7b,174.67,1.94
19d5d97b5e,85c935495a,369.78,4.11
19d5d97b5e,6d722d410f,167.84,1.86
19d5d97b5e,5f0ac761d4,442.98,4.92
19d5d97b5e,cfdd95192d,384.4,4.27
19d5d97b5e,79ada411eb,358.74,3.99
19d5d97b5e,9f5acb8ed6,372.99,4.14
19d5d97b5e,e86d450d76,774.23,8.6
19d5d97b5e,1a1043fa41,87.02,0.97
19d5d97b5e,3954004707,202.12,2.25
19d5d97b5e,c83d9fa7a3,367.49,4.08
19d5d97b5e,e88a15fc13,444.97,4.94
19d5d97b5e,0ecd8c5a61,264.31,2.94
19d5d97b5e,c23d6b7fb2,122.39,1.36
19d5d97b5e,1abd0377b2,109.92,1.22
19d5d97b5e,86907304fb,259.98,2.89
19d5d97b5e,f15c148a6b,261.78,2.91
19d5d97b5e,d172433026,280.6,3.12
19d5d97b5e,01bb856af9,217.85,2.42
19d5d97b5e,6871679ae5,78.47,0.87
19d5d97b5e,1c365b01df,350.94,3.9
19d5d97b5e,c7a41cfefd,182.43,2.03
