id_node1,id_node2,distance_km,time_h
5c2c1184ee,edd8009eca,306.22,3.4
5c2c1184ee,12b0b1a628,369.87,4.11
5c2c1184ee,d0125b298d,99.02,1.1
5c2c1184ee,60c6c43768,218.03,2.42
5c2c1184ee,3d907cf790,216.38,2.4
5c2c1184ee,e670a8a9d4,350.5,3.89
5c2c1184ee,a3b09374ca,141.24,1.57
5c2c1184ee,b6dce97688,2014.36,22.38
5c2c1184ee,0fdecd5432,249.71,2.77
5c2c1184ee,ff39ac6cd5,164.43,1.83
5c2c1184ee,ddb5fdc991,269.14,2.99
5c2c1184ee,d7f1b6856c,357.12,3.97
5c2c1184ee,db6c6815b7,98.42,1.09
5c2c1184ee,2e6a884ef6,182.45,2.03
5c2c1184ee,12384e93b5,351.83,3.91
5c2c1184ee,586fa13d50,209.97,2.33
5c2c1184ee,e31fdcab4d,134.99,1.5
5c2c1184ee,0efb9deb16,345.27,3.84
5c2c1184ee,1f6b6dee21,138.62,1.54
5c2c1184ee,41ef9fd543,97.9,1.09
5c2c1184ee,2ead0b9159,210.5,2.34
5c2c1184ee,2564412b8f,312.96,3.48
5c2c1184ee,d9b1bf95e4,236.83,2.63
5c2c1184ee,848e63cb28,171.13,1.9
5c2c1184ee,5dd85f8e6a,1851.2,20.57
5c2c1184ee,6402422335,106.68,1.19
5c2c1184ee,b9aad8372d,226.58,2.52
5c2c1184ee,c008c057ed,44.97,0.5
5c2c1184ee,95082386e2,250.31,2.78
5c2c1184ee,ed02bf352c,217.21,2.41
5c2c1184ee,cd1422ca19,126.9,1.41
5c2c1184ee,e41909fd82,19.14,0.21
5c2c1184ee,005141b844,191.75,2.13
5c2c1184ee,49a6fe0fc7,344.2,3.82
5c2c1184ee,346f4572dd,214.68,2.39
5c2c1184ee,aadd50e099,36.91,0.41
5c2c1184ee,6cf3b39ac6,160.4,1.78
5c2c1184ee,234ac45c54,261.46,2.91
5c2c1184ee,e3125ea691,212.39,2.36
5c2c1184ee,50eba3b5e2,238.84,2.65
5c2c1184ee,5f5c0209bb,252.26,2.8
5c2c1184ee,c2bdcbf1e6,256.84,2.85
5c2c1184ee,42ff9f0471,116.03,1.29
5c2c1184ee,3821e42e30,118.79,1.32
5c2c1184ee,5ce079596e,53.16,0.59
5c2c1184ee,7c7c461a2c,33.13,0.37
5c2c1184ee,3a0c8b81c5,104.88,1.17
5c2c1184ee,9427f1d332,215.7,2.4
5c2c1184ee,759ab81d90,121.67,1.35
5c2c1184ee,b589ec1523,320.97,3.57
5c2c1184ee,71d038e16f,13.26,0.15
5c2c1184ee,1cebeaa211,315.2,3.5
5c2c1184ee,590999acbe,513.05,5.7
5c2c1184ee,78e967fa70,46.53,0.52
5c2c1184ee,e79898ae7c,280.08,3.11
5c2c1184ee,95e6949dee,393.47,4.37
5c2c1184ee,8e4c430aea,139.53,1.55
5c2c1184ee,d617085ab1,632.67,7.03
5c2c1184ee,5960156fbf,263.0,2.92
5c2c1184ee,f2684ab93d,200.96,2.23
5c2c1184ee,e639973562,226.45,2.52
5c2c1184ee,afe899e53c,320.68,3.56
5c2c1184ee,8a629a2faf,172.85,1.92
5c2c1184ee,f555606743,78.45,0.87
5c2c1184ee,7cf439946f,42.95,0.48
5c2c1184ee,2647a93e20,275.54,3.06
5c2c1184ee,415553669e,237.0,2.63
5c2c1184ee,ca6be55f56,232.25,2.58
5c2c1184ee,78bfc9430a,233.83,2.6
5c2c1184ee,27b24c9df5,271.4,3.02
5c2c1184ee,79fa107203,283.69,3.15
5c2c1184ee,981f604d5a,52.11,0.58
5c2c1184ee,efbcc0b9a0,163.74,1.82
5c2c1184ee,2fac506b51,415.16,4.61
5c2c1184ee,d0be6fa4fa,356.1,3.96
5c2c1184ee,842b603099,244.17,2.71
5c2c1184ee,b239d81b8f,150.69,1.67
5c2c1184ee,804e0ad062,115.99,1.29
5c2c1184ee,7ce0c227c6,39.06,0.43
5c2c1184ee,04964861f5,122.25,1.36
5c2c1184ee,89890345fa,173.01,1.92
5c2c1184ee,b1ce30e917,191.44,2.13
5c2c1184ee,1d2f5b1f88,296.73,3.3
5c2c1184ee,bab5bfe703,257.0,2.86
5c2c1184ee,a414d2ed32,39.41,0.44
5c2c1184ee,b690a2ff75,86.9,0.97
5c2c1184ee,726881ca61,344.46,3.83
5c2c1184ee,6d5a036687,382.19,4.25
5c2c1184ee,14e455cf83,277.56,3.08
5c2c1184ee,78f9d4c5d1,159.86,1.78
5c2c1184ee,cfdcacd037,427.38,4.75
5c2c1184ee,60aefb3512,258.09,2.87
5c2c1184ee,34ad001b2f,346.65,3.85
5c2c1184ee,b3cfda26af,204.25,2.27
5c2c1184ee,1272cc6601,196.02,2.18
5c2c1184ee,9f242fa503,148.46,1.65
5c2c1184ee,5d01947735,233.11,2.59
5c2c1184ee,1aed189151,286.35,3.18
5c2c1184ee,1ea179db6e,284.65,3.16
5c2c1184ee,69dfc2f4c6,228.21,2.54
5c2c1184ee,b204986e97,369.41,4.1
5c2c1184ee,449532c12a,323.34,3.59
5c2c1184ee,b1dbe52773,203.8,2.26
5c2c1184ee,5aa18783d9,358.7,3.99
5c2c1184ee,d7a7f5f186,307.61,3.42
5c2c1184ee,a4b4269028,186.4,2.07
5c2c1184ee,4f29488858,168.12,1.87
5c2c1184ee,dc68d61efe,100.38,1.12
5c2c1184ee,ab3aa544bb,62.26,0.69
5c2c1184ee,cdb82c173e,687.05,7.63
5c2c1184ee,1afc5769de,127.78,1.42
5c2c1184ee,aace534141,143.01,1.59
5c2c1184ee,ba22951abf,188.64,2.1
5c2c1184ee,76842b6054,78.03,0.87
5c2c1184ee,96938eb81c,188.16,2.09
5c2c1184ee,a65fbc4ab8,587.24,6.52
5c2c1184ee,7f694862c1,269.5,2.99
5c2c1184ee,c07d769be6,233.57,2.6
5c2c1184ee,e543fa995c,141.88,1.58
5c2c1184ee,8a1bb7feec,192.61,2.14
5c2c1184ee,d58d68833e,165.97,1.84
5c2c1184ee,d8cc4bb419,195.11,2.17
5c2c1184ee,299e7a18cb,117.65,1.31
5c2c1184ee,49b4f34ea9,166.12,1.85
5c2c1184ee,a3a9e10564,247.2,2.75
5c2c1184ee,63c4c4f3d9,210.79,2.34
5c2c1184ee,af421d3b60,121.71,1.35
5c2c1184ee,8306cc8e30,292.91,3.25
5c2c1184ee,598f6b1ff7,80.5,0.89
5c2c1184ee,abce769cab,227.68,2.53
5c2c1184ee,98754995a6,263.09,2.92
5c2c1184ee,33e177c42e,120.73,1.34
5c2c1184ee,ad71836e91,308.24,3.42
5c2c1184ee,a6c2fe526b,284.43,3.16
5c2c1184ee,1dfb6be4dc,290.09,3.22
5c2c1184ee,a43706005a,48.52,0.54
5c2c1184ee,b0ab1673fb,262.18,2.91
5c2c1184ee,b82e1d1c74,94.26,1.05
5c2c1184ee,b2de859bf8,309.27,3.44
5c2c1184ee,f183432985,124.03,1.38
5c2c1184ee,c6f610746c,171.34,1.9
5c2c1184ee,167d5c6c7b,171.27,1.9
5c2c1184ee,85c935495a,366.7,4.07
5c2c1184ee,6d722d410f,171.32,1.9
5c2c1184ee,5f0ac761d4,445.64,4.95
5c2c1184ee,cfdd95192d,382.15,4.25
5c2c1184ee,79ada411eb,356.69,3.96
5c2c1184ee,9f5acb8ed6,370.42,4.12
5c2c1184ee,e86d450d76,773.29,8.59
5c2c1184ee,1a1043fa41,87.28,0.97
5c2c1184ee,3954004707,200.96,2.23
5c2c1184ee,c83d9fa7a3,364.49,4.05
5c2c1184ee,e88a15fc13,442.86,4.92
5c2c1184ee,0ecd8c5a61,262.85,2.92
5c2c1184ee,c23d6b7fb2,120.01,1.33
5c2c1184ee,1abd0377b2,106.74,1.19
5c2c1184ee,86907304fb,256.52,2.85
5c2c1184ee,f15c148a6b,260.3,2.89
5c2c1184ee,d172433026,277.94,3.09
5c2c1184ee,01bb856af9,214.51,2.38
5c2c1184ee,6871679ae5,74.94,0.83
5c2c1184ee,1c365b01df,348.44,3.87
5c2c1184ee,c7a41cfefd,179.1,1.99
5c2c1184ee,bad0c64c7d,400.79,4.45
5c2c1184ee,10c1a3432c,86.2,0.96
5c2c1184ee,17cefebfdc,638.51,7.09
5c2c1184ee,8a766e4a89,245.09,2.72
5c2c1184ee,e5592a2a36,448.39,4.98
5c2c1184ee,7426b293df,256.22,2.85
5c2c1184ee,c9eed4dd25,279.75,3.11
5c2c1184ee,de0c1f40b4,229.72,2.55
5c2c1184ee,99f5c51525,37.62,0.42
5c2c1184ee,ac30530da1,154.34,1.71
5c2c1184ee,7b0b944330,243.75,2.71
5c2c1184ee,323857f277,92.42,1.03
5c2c1184ee,4fc75cc1b8,389.42,4.33
5c2c1184ee,918139003b,258.19,2.87
5c2c1184ee,dee3d2e10f,1848.4,20.54
5c2c1184ee,5758fc58f5,96.2,1.07
5c2c1184ee,6cad90dae0,207.69,2.31
5c2c1184ee,2a7f397c3e,209.5,2.33
5c2c1184ee,ce95e5b722,163.11,1.81
5c2c1184ee,2fd98aad68,417.61,4.64
5c2c1184ee,951362d212,170.29,1.89
5c2c1184ee,ff99d64e7c,265.47,2.95
5c2c1184ee,13ffc02990,237.81,2.64
5c2c1184ee,166438f590,270.02,3.0
5c2c1184ee,99e076ff71,91.54,1.02
5c2c1184ee,9658cb58c7,236.22,2.62
5c2c1184ee,0dde5e2a00,212.68,2.36
5c2c1184ee,0958251aaf,286.0,3.18
5c2c1184ee,150feca7f8,183.31,2.04
5c2c1184ee,8b3e9cead9,325.27,3.61
5c2c1184ee,1a8c4eb49e,366.21,4.07
5c2c1184ee,6b934f26b5,20.13,0.22
5c2c1184ee,29f7724804,24.41,0.27
5c2c1184ee,dda26e4012,174.56,1.94
5c2c1184ee,7af18c173a,124.73,1.39
5c2c1184ee,9b9d52cdcb,132.42,1.47
5c2c1184ee,9f3155a07f,288.15,3.2
4e00c6e936,2ea95b3ab6,159.11,1.77
4e00c6e936,c3d82c56d6,528.96,5.88
4e00c6e936,53db1497e3,28.5,0.32
4e00c6e936,06c8bdd334,209.44,2.33
4e00c6e936,cf865bfc31,197.29,2.19
4e00c6e936,04e3d678cb,29.49,0.33
4e00c6e936,d475ee14e1,130.46,1.45
4e00c6e936,181391ae0c,37.22,0.41
4e00c6e936,81e40ff254,69.33,0.77
4e00c6e936,7cfc41c25c,115.12,1.28
4e00c6e936,3fb6e50423,172.59,1.92
4e00c6e936,20a6cc26f1,67.58,0.75
4e00c6e936,5d89e7615b,51.04,0.57
4e00c6e936,c6ff092785,197.07,2.19
4e00c6e936,72de18fad8,224.16,2.49
4e00c6e936,047f8c52a2,200.73,2.23
4e00c6e936,99ea1a2ebf,40.31,0.45
4e00c6e936,473f1ad813,56.58,0.63
4e00c6e936,e45a3df72f,301.17,3.35
4e00c6e936,48158b897e,58.42,0.65
4e00c6e936,345fd59866,231.08,2.57
4e00c6e936,28ee3b7fe9,197.3,2.19
4e00c6e936,d0482fc0b2,181.23,2.01
4e00c6e936,0e9a33426b,227.31,2.53
4e00c6e936,27fb7349ab,218.07,2.42
4e00c6e936,18f2991dd2,214.83,2.39
4e00c6e936,acfe01d5e7,62.0,0.69
4e00c6e936,9bef564262,282.99,3.14
4e00c6e936,74c123185f,151.63,1.68
4e00c6e936,846cf2e480,164.9,1.83
4e00c6e936,36bedd0ef0,500.38,5.56
4e00c6e936,8841aea1bd,273.54,3.04
4e00c6e936,e55c73b893,185.07,2.06
4e00c6e936,3ec1090115,722.91,8.03
4e00c6e936,0006ef2978,188.49,2.09
4e00c6e936,061d60c000,55.93,0.62
4e00c6e936,76fe43c036,266.98,2.97
4e00c6e936,d90b3a9685,112.58,1.25
4e00c6e936,0d7cd9c417,240.09,2.67
4e00c6e936,83a43c612b,148.42,1.65
4e00c6e936,e69f0b8fe6,177.6,1.97
4e00c6e936,61a782fe9e,136.52,1.52
4e00c6e936,f51d5b83de,320.31,3.56
4e00c6e936,bd0631981a,318.85,3.54
4e00c6e936,bd0d51945d,73.39,0.82
4e00c6e936,d0a298c1ca,164.96,1.83
4e00c6e936,a43a3dfe6b,524.89,5.83
4e00c6e936,f89d2d069f,189.48,2.11
4e00c6e936,ba744e4ccd,159.24,1.77
4e00c6e936,0836588c90,272.04,3.02
4e00c6e936,d83aee5461,295.57,3.28
4e00c6e936,13af5f0b62,318.41,3.54
4e00c6e936,27a3622b33,74.01,0.82
4e00c6e936,164ad58858,257.97,2.87
4e00c6e936,dd0b23f486,78.69,0.87
4e00c6e936,b268eccc2e,145.77,1.62
4e00c6e936,c31b25537f,182.13,2.02
4e00c6e936,cb9f3fe19d,78.46,0.87
4e00c6e936,7a4124b685,323.66,3.6
4e00c6e936,6a74eaf5ca,331.2,3.68
4e00c6e936,4c6c43cee5,509.22,5.66
4e00c6e936,a34630deee,64.29,0.71
4e00c6e936,ba003048e8,528.58,5.87
4e00c6e936,f4e70c8e0a,226.33,2.51
4e00c6e936,ee0434766a,208.57,2.32
4e00c6e936,1eea7b8045,248.63,2.76
4e00c6e936,0529d01b37,57.67,0.64
4e00c6e936,37fd2072f0,173.68,1.93
4e00c6e936,62ebfbbb84,145.41,1.62
4e00c6e936,80970b9691,240.61,2.67
4e00c6e936,a28f8ae066,175.82,1.95
4e00c6e936,922c6c5ef3,241.1,2.68
4e00c6e936,b00c419c25,156.18,1.74
4e00c6e936,424487056d,35.66,0.4
4e00c6e936,3c96fc947f,78.24,0.87
4e00c6e936,7dddc644e9,610.79,6.79
4e00c6e936,281490894e,659.6,7.33
4e00c6e936,7bf43bceb8,311.56,3.46
4e00c6e936,74e1ed67d0,219.99,2.44
4e00c6e936,edd8009eca,222.08,2.47
4e00c6e936,12b0b1a628,372.85,4.14
4e00c6e936,d0125b298d,87.57,0.97
4e00c6e936,60c6c43768,204.98,2.28
4e00c6e936,3d907cf790,142.14,1.58
4e00c6e936,e670a8a9d4,434.46,4.83
4e00c6e936,a3b09374ca,66.98,0.74
4e00c6e936,b6dce97688,2099.86,23.33
4e00c6e936,0fdecd5432,177.56,1.97
4e00c6e936,ff39ac6cd5,197.53,2.19
4e00c6e936,ddb5fdc991,260.32,2.89
4e00c6e936,d7f1b6856c,362.93,4.03
4e00c6e936,db6c6815b7,67.23,0.75
4e00c6e936,2e6a884ef6,97.82,1.09
4e00c6e936,12384e93b5,266.19,2.96
4e00c6e936,586fa13d50,152.86,1.7
4e00c6e936,e31fdcab4d,93.06,1.03
4e00c6e936,0efb9deb16,335.39,3.73
4e00c6e936,1f6b6dee21,55.35,0.61
4e00c6e936,41ef9fd543,15.26,0.17
4e00c6e936,2ead0b9159,130.59,1.45
4e00c6e936,2564412b8f,228.52,2.54
4e00c6e936,d9b1bf95e4,321.25,3.57
4e00c6e936,848e63cb28,85.48,0.95
4e00c6e936,5dd85f8e6a,1936.81,21.52
4e00c6e936,6402422335,39.84,0.44
4e00c6e936,b9aad8372d,202.52,2.25
4e00c6e936,c008c057ed,68.03,0.76
4e00c6e936,95082386e2,180.74,2.01
4e00c6e936,ed02bf352c,137.31,1.53
4e00c6e936,cd1422ca19,108.08,1.2
4e00c6e936,e41909fd82,81.39,0.9
4e00c6e936,005141b844,140.45,1.56
4e00c6e936,49a6fe0fc7,363.5,4.04
4e00c6e936,346f4572dd,129.02,1.43
4e00c6e936,aadd50e099,120.4,1.34
4e00c6e936,6cf3b39ac6,90.55,1.01
4e00c6e936,234ac45c54,178.27,1.98
4e00c6e936,e3125ea691,130.53,1.45
4e00c6e936,50eba3b5e2,169.14,1.88
4e00c6e936,5f5c0209bb,168.19,1.87
4e00c6e936,c2bdcbf1e6,171.33,1.9
4e00c6e936,42ff9f0471,63.15,0.7
4e00c6e936,3821e42e30,37.59,0.42
4e00c6e936,5ce079596e,44.71,0.5
4e00c6e936,7c7c461a2c,57.97,0.64
4e00c6e936,3a0c8b81c5,59.17,0.66
4e00c6e936,9427f1d332,130.41,1.45
