id_node1,id_node2,distance_km,time_h
377c00d6b7,7271b295ca,60.13,0.67
377c00d6b7,9a1e55ab98,58.8,0.65
377c00d6b7,3dff8239ef,94.06,1.05
377c00d6b7,1b16322034,51.91,0.58
377c00d6b7,327f0db648,65.12,0.72
377c00d6b7,5d31da915a,155.56,1.73
377c00d6b7,f2e3e72afb,507.32,5.64
377c00d6b7,b7db3b37ca,221.46,2.46
377c00d6b7,3e07aceb44,59.63,0.66
377c00d6b7,f0f7b6fb13,22.92,0.25
377c00d6b7,0eae82d1fa,108.05,1.2
377c00d6b7,14b51e7837,227.79,2.53
377c00d6b7,72f37f6d7a,88.83,0.99
377c00d6b7,240bcf3b86,117.37,1.3
377c00d6b7,9973b32e92,546.0,6.07
377c00d6b7,4c7c1078f0,195.05,2.17
377c00d6b7,b82c94fe67,218.7,2.43
377c00d6b7,a688826f6c,70.34,0.78
377c00d6b7,6c89fb73b6,90.74,1.01
377c00d6b7,1ae5e342bc,149.1,1.66
377c00d6b7,86bae87217,218.34,2.43
377c00d6b7,85e11ef04e,119.91,1.33
377c00d6b7,6d413f606b,123.28,1.37
377c00d6b7,fa6eed631b,557.59,6.2
377c00d6b7,8b228eb029,72.38,0.8
377c00d6b7,3ed9a74f6e,315.89,3.51
377c00d6b7,311ee22564,201.28,2.24
377c00d6b7,554486b5c7,108.69,1.21
377c00d6b7,56454e0225,18.22,0.2
377c00d6b7,aa5ddefc7a,282.03,3.13
377c00d6b7,f6041a534f,114.0,1.27
377c00d6b7,296bb6692f,125.34,1.39
377c00d6b7,abceefbff0,128.61,1.43
377c00d6b7,0ccff6ab6f,385.51,4.28
377c00d6b7,7f25585156,117.27,1.3
377c00d6b7,a6fd751fe9,21.05,0.23
377c00d6b7,c0bf4ab462,60.7,0.67
377c00d6b7,f1c40e18c2,78.67,0.87
377c00d6b7,f516d681ee,779.37,8.66
377c00d6b7,242ba064ff,123.22,1.37
377c00d6b7,3866f92033,100.52,1.12
377c00d6b7,bd1ede9d08,57.19,0.64
377c00d6b7,c3066f90f7,213.76,2.38
377c00d6b7,82e059b83c,150.54,1.67
377c00d6b7,b808ed5f1c,559.28,6.21
