id_node1,id_node2,distance_km,time_h
cfa55ea716,4c6c43cee5,499.4,5.55
cfa55ea716,a34630deee,189.93,2.11
cfa55ea716,ba003048e8,674.82,7.5
cfa55ea716,f4e70c8e0a,397.95,4.42
cfa55ea716,ee0434766a,363.93,4.04
cfa55ea716,1eea7b8045,304.62,3.38
cfa55ea716,0529d01b37,155.29,1.73
cfa55ea716,37fd2072f0,349.44,3.88
cfa55ea716,62ebfbbb84,170.63,1.9
cfa55ea716,80970b9691,411.42,4.57
cfa55ea716,a28f8ae066,12.18,0.14
cfa55ea716,922c6c5ef3,386.16,4.29
cfa55ea716,b00c419c25,194.29,2.16
cfa55ea716,424487056d,177.18,1.97
cfa55ea716,3c96fc947f,214.45,2.38
cfa55ea716,7dddc644e9,576.25,6.4
cfa55ea716,281490894e,780.07,8.67
cfa55ea716,7bf43bceb8,480.79,5.34
cfa55ea716,74e1ed67d0,392.89,4.37
cfa55ea716,edd8009eca,303.32,3.37
cfa55ea716,12b0b1a628,532.45,5.92
cfa55ea716,d0125b298d,248.19,2.76
cfa55ea716,60c6c43768,372.32,4.14
cfa55ea716,3d907cf790,306.66,3.41
cfa55ea716,e670a8a9d4,436.04,4.84
cfa55ea716,a3b09374ca,238.77,2.65
cfa55ea716,b6dce97688,2031.47,22.57
cfa55ea716,0fdecd5432,342.09,3.8
cfa55ea716,ff39ac6cd5,329.49,3.66
cfa55ea716,ddb5fdc991,426.36,4.74
cfa55ea716,d7f1b6856c,520.37,5.78
cfa55ea716,db6c6815b7,110.49,1.23
cfa55ea716,2e6a884ef6,214.46,2.38
cfa55ea716,12384e93b5,372.91,4.14
cfa55ea716,586fa13d50,327.67,3.64
cfa55ea716,e31fdcab4d,267.28,2.97
cfa55ea716,0efb9deb16,502.77,5.59
cfa55ea716,1f6b6dee21,184.14,2.05
cfa55ea716,41ef9fd543,189.4,2.1
cfa55ea716,2ead0b9159,287.08,3.19
cfa55ea716,2564412b8f,356.01,3.96
cfa55ea716,d9b1bf95e4,279.06,3.1
cfa55ea716,848e63cb28,223.95,2.49
cfa55ea716,5dd85f8e6a,1873.37,20.82
cfa55ea716,6402422335,148.96,1.66
cfa55ea716,b9aad8372d,374.51,4.16
cfa55ea716,c008c057ed,128.39,1.43
cfa55ea716,95082386e2,200.56,2.23
cfa55ea716,ed02bf352c,212.58,2.36
cfa55ea716,cd1422ca19,74.02,0.82
cfa55ea716,e41909fd82,182.42,2.03
cfa55ea716,005141b844,316.27,3.51
cfa55ea716,49a6fe0fc7,509.28,5.66
cfa55ea716,346f4572dd,251.36,2.79
cfa55ea716,aadd50e099,186.86,2.08
cfa55ea716,6cf3b39ac6,156.25,1.74
cfa55ea716,234ac45c54,318.63,3.54
cfa55ea716,e3125ea691,282.06,3.13
cfa55ea716,50eba3b5e2,336.66,3.74
cfa55ea716,5f5c0209bb,305.3,3.39
cfa55ea716,c2bdcbf1e6,279.47,3.11
cfa55ea716,42ff9f0471,127.49,1.42
cfa55ea716,3821e42e30,207.84,2.31
cfa55ea716,5ce079596e,142.62,1.58
cfa55ea716,7c7c461a2c,178.74,1.99
cfa55ea716,3a0c8b81c5,123.22,1.37
cfa55ea716,9427f1d332,243.77,2.71
cfa55ea716,759ab81d90,146.13,1.62
cfa55ea716,b589ec1523,176.06,1.96
cfa55ea716,71d038e16f,157.47,1.75
cfa55ea716,1cebeaa211,311.77,3.46
cfa55ea716,590999acbe,580.63,6.45
cfa55ea716,78e967fa70,177.77,1.98
cfa55ea716,e79898ae7c,330.96,3.68
cfa55ea716,95e6949dee,558.01,6.2
cfa55ea716,8e4c430aea,252.85,2.81
cfa55ea716,d617085ab1,795.89,8.84
cfa55ea716,5960156fbf,347.54,3.86
cfa55ea716,f2684ab93d,341.37,3.79
cfa55ea716,e639973562,262.21,2.91
cfa55ea716,afe899e53c,376.51,4.18
cfa55ea716,8a629a2faf,239.15,2.66
cfa55ea716,f555606743,183.88,2.04
cfa55ea716,7cf439946f,164.54,1.83
cfa55ea716,2647a93e20,305.17,3.39
cfa55ea716,415553669e,288.96,3.21
cfa55ea716,ca6be55f56,342.46,3.81
cfa55ea716,78bfc9430a,205.17,2.28
cfa55ea716,27b24c9df5,394.73,4.39
cfa55ea716,79fa107203,381.76,4.24
cfa55ea716,981f604d5a,195.3,2.17
cfa55ea716,efbcc0b9a0,285.06,3.17
cfa55ea716,2fac506b51,444.42,4.94
cfa55ea716,d0be6fa4fa,328.54,3.65
cfa55ea716,842b603099,309.75,3.44
cfa55ea716,b239d81b8f,284.03,3.16
cfa55ea716,804e0ad062,152.86,1.7
cfa55ea716,7ce0c227c6,193.0,2.14
cfa55ea716,04964861f5,147.99,1.64
cfa55ea716,89890345fa,315.48,3.51
cfa55ea716,b1ce30e917,279.1,3.1
cfa55ea716,1d2f5b1f88,365.18,4.06
cfa55ea716,bab5bfe703,348.41,3.87
cfa55ea716,a414d2ed32,204.5,2.27
cfa55ea716,b690a2ff75,184.86,2.05
cfa55ea716,726881ca61,295.91,3.29
cfa55ea716,6d5a036687,417.62,4.64
cfa55ea716,14e455cf83,374.32,4.16
cfa55ea716,78f9d4c5d1,155.59,1.73
cfa55ea716,cfdcacd037,452.6,5.03
cfa55ea716,60aefb3512,347.94,3.87
cfa55ea716,34ad001b2f,344.18,3.82
cfa55ea716,b3cfda26af,326.06,3.62
cfa55ea716,1272cc6601,113.55,1.26
cfa55ea716,9f242fa503,231.49,2.57
cfa55ea716,5d01947735,359.8,4.0
cfa55ea716,1aed189151,378.7,4.21
cfa55ea716,1ea179db6e,395.81,4.4
