id_node1,id_node2,distance_km,time_h
77f42b31ae,98754995a6,838.02,9.31
77f42b31ae,33e177c42e,862.1,9.58
77f42b31ae,ad71836e91,1033.72,11.49
77f42b31ae,a6c2fe526b,809.44,8.99
77f42b31ae,1dfb6be4dc,800.89,8.9
77f42b31ae,a43706005a,822.08,9.13
77f42b31ae,b0ab1673fb,815.33,9.06
77f42b31ae,b82e1d1c74,785.67,8.73
77f42b31ae,b2de859bf8,1052.41,11.69
77f42b31ae,f183432985,840.84,9.34
77f42b31ae,c6f610746c,710.71,7.9
77f42b31ae,167d5c6c7b,800.91,8.9
77f42b31ae,85c935495a,936.55,10.41
77f42b31ae,6d722d410f,822.64,9.14
77f42b31ae,5f0ac761d4,728.74,8.1
77f42b31ae,cfdd95192d,453.83,5.04
77f42b31ae,79ada411eb,1041.38,11.57
77f42b31ae,9f5acb8ed6,495.16,5.5
77f42b31ae,e86d450d76,31.53,0.35
77f42b31ae,1a1043fa41,870.86,9.68
77f42b31ae,3954004707,955.12,10.61
77f42b31ae,c83d9fa7a3,560.43,6.23
77f42b31ae,e88a15fc13,394.09,4.38
77f42b31ae,0ecd8c5a61,997.88,11.09
77f42b31ae,c23d6b7fb2,853.22,9.48
77f42b31ae,1abd0377b2,809.69,9.0
77f42b31ae,86907304fb,803.11,8.92
77f42b31ae,f15c148a6b,995.18,11.06
77f42b31ae,d172433026,933.67,10.37
77f42b31ae,01bb856af9,678.1,7.53
77f42b31ae,6871679ae5,773.81,8.6
77f42b31ae,1c365b01df,502.02,5.58
77f42b31ae,c7a41cfefd,813.95,9.04
77f42b31ae,bad0c64c7d,986.15,10.96
77f42b31ae,10c1a3432c,794.4,8.83
77f42b31ae,17cefebfdc,640.0,7.11
77f42b31ae,8a766e4a89,812.25,9.03
77f42b31ae,e5592a2a36,381.31,4.24
77f42b31ae,7426b293df,958.05,10.65
77f42b31ae,c9eed4dd25,890.75,9.9
77f42b31ae,de0c1f40b4,962.89,10.7
77f42b31ae,99f5c51525,790.74,8.79
77f42b31ae,ac30530da1,755.86,8.4
77f42b31ae,7b0b944330,757.2,8.41
77f42b31ae,323857f277,723.43,8.04
77f42b31ae,4fc75cc1b8,1019.65,11.33
77f42b31ae,918139003b,679.08,7.55
77f42b31ae,dee3d2e10f,1686.34,18.74
77f42b31ae,5758fc58f5,824.36,9.16
77f42b31ae,6cad90dae0,916.13,10.18
77f42b31ae,2a7f397c3e,784.53,8.72
77f42b31ae,ce95e5b722,770.25,8.56
77f42b31ae,2fd98aad68,821.65,9.13
77f42b31ae,951362d212,729.2,8.1
77f42b31ae,ff99d64e7c,974.14,10.82
77f42b31ae,13ffc02990,612.71,6.81
77f42b31ae,166438f590,799.06,8.88
77f42b31ae,99e076ff71,852.81,9.48
77f42b31ae,9658cb58c7,795.89,8.84
77f42b31ae,0dde5e2a00,890.62,9.9
77f42b31ae,0958251aaf,829.36,9.22
77f42b31ae,150feca7f8,884.72,9.83
77f42b31ae,8b3e9cead9,1044.82,11.61
77f42b31ae,1a8c4eb49e,1021.43,11.35
77f42b31ae,6b934f26b5,766.6,8.52
77f42b31ae,29f7724804,803.81,8.93
